Open Street (yes/no), Latitude, Longitude 
no,-73.75873,40.76459
no,-73.88766,40.747242
no,-73.84603,40.741447
no,-74.092125,40.586494
no,-73.925606,40.668495
no,-73.95571,40.761272
no,-73.93193,40.689106
no,-73.85667,40.75319
no,-73.87918,40.82858
no,-73.99595,40.75898
no,-73.795944,40.590202
no,-73.864586,40.73093
no,-73.83551,40.770554
yes,-73.9073,40.69499
no,-73.98061,40.721676
no,-73.8172,40.669876
no,-73.82546,40.712
no,-73.93596,40.76758
no,-73.89704,40.613922
no,-73.88898,40.65342
no,-73.7892,40.7032
no,-73.9097,40.8746
no,-73.96616,40.75388
no,-74.01017,40.63491
no,-73.95902,40.597694
no,-73.92281,40.62613
no,-73.9803,40.647297
no,-73.86658,40.757534
no,-73.9388,40.808277
no,-73.895744,40.85814
no,-73.90798,40.658836
no,-73.88826,40.67562
no,-73.83239,40.726902
no,-73.953,40.69493
no,-73.99328,40.687824
no,-73.95671,40.67417
no,-73.86969,40.698154
no,-73.8604,40.67127
no,-73.91271,40.83836
no,-73.74935,40.715145
no,-73.96518,40.79099
no,-73.92071,40.85214
no,-73.96071,40.65534
no,-73.90031,40.65726
no,-73.78188,40.698452
no,-73.87528,40.67492
no,-73.90558,40.855785
no,-73.97759,40.787045
no,-73.86248,40.894054
no,-73.81742,40.666096
no,-73.8865,40.87469
no,-73.754616,40.660458
no,-73.88362,40.73746
no,-74.25184,40.502773
no,-73.92817,40.714207
no,-73.949844,40.705227
no,-73.950554,40.716087
no,-73.86524,40.768276
no,-73.94526,40.58478
no,-73.95249,40.798252
no,-73.99174,40.68079
no,-73.97646,40.77553
no,-73.78512,40.673477
no,-73.73912,40.76706
no,-73.911354,40.804993
no,-73.827095,40.76742
no,-73.777405,40.758205
no,-74.12891,40.63787
no,-73.96144,40.81821
no,-73.94065,40.805737
no,-73.93887,40.64957
yes,-73.881325,40.75412
no,-73.74765,40.75727
no,-73.89969,40.62737
no,-73.84652,40.70789
no,-73.97762,40.633152
no,-73.73108,40.71458
no,-73.89799,40.777252
no,-73.928375,40.632847
no,-73.92702,40.833916
no,-73.98771,40.641464
no,-73.92274,40.667366
no,-73.96761,40.58036
no,-73.93394,40.847168
no,-73.94204,40.671185
no,-73.96174,40.60536
no,-73.88728,40.822456
no,-73.78383,40.70793
no,-73.924095,40.679012
no,-73.81926,40.731274
no,-73.93429,40.804756
no,-73.87136,40.748955
no,-74.11487,40.61818
no,-73.86405,40.73716
no,-73.92269,40.696667
no,-73.94898,40.768875
no,-74.14086,40.60729
no,-73.96647,40.778187
no,-73.99466,40.625698
no,-73.89657,40.89466
no,-73.987724,40.632366
no,-73.842445,40.66929
no,-73.971,40.60432
no,-73.927795,40.8107
no,-73.91036,40.772583
no,-73.99965,40.69168
no,-73.85067,40.887173
no,-73.76119,40.713436
yes,-73.908844,40.808407
yes,-73.8776,40.754513
no,-73.90674,40.72773
no,-73.90062,40.822105
no,-73.89247,40.65958
no,-73.95898,40.639305
no,-73.83623,40.882393
no,-74.02101,40.645172
no,-73.884346,40.852528
no,-73.94093,40.832207
no,-73.89063,40.658577
no,-74.13171,40.62521
no,-73.89962,40.740875
no,-73.99459,40.575554
no,-73.95027,40.83301
no,-73.83715,40.707954
no,-73.94056,40.695614
no,-73.986694,40.781666
no,-73.95033,40.657837
no,-74.12366,40.627285
no,-73.93752,40.844135
no,-73.72152,40.75673
no,-73.86642,40.863194
no,-73.82331,40.66906
no,-73.775826,40.70537
no,-73.862724,40.83302
no,-73.93122,40.667824
no,-73.893036,40.672314
no,-73.99499,40.700737
no,-73.87233,40.841652
no,-73.95528,40.670124
no,-73.94275,40.799984
no,-73.773575,40.66755
no,-73.89117,40.71946
no,-73.88989,40.852673
no,-73.94649,40.81151
no,-73.94947,40.82269
no,-73.96522,40.705765
no,-73.900246,40.885876
no,-73.9114,40.837864
no,-73.91762,40.832607
no,-73.81468,40.715935
no,-73.780106,40.72048
no,-73.950066,40.58207
no,-73.958206,40.587543
no,-73.97853,40.736855
no,-73.93872,40.80259
no,-73.90287,40.655487
no,-73.878975,40.678295
no,-73.90279,40.69125
no,-73.84573,40.741234
no,-73.92973,40.718525
no,-73.91545,40.843365
no,-73.87602,40.735634
no,-73.754974,40.72416
no,-73.991264,40.62167
no,-73.78635,40.70924
no,-73.93448,40.662575
no,-73.82571,40.751
no,-73.87477,40.77162
no,-73.7633,40.680523
no,-74.01231,40.64995
no,-73.94048,40.819717
no,-73.879105,40.86804
no,-73.76768,40.75691
no,-74.1807,40.557735
no,-73.82125,40.710247
no,-73.80321,40.67452
no,-73.8701,40.87787
no,-74.000496,40.726242
no,-73.75708,40.70089
no,-73.898636,40.660156
no,-73.86013,40.817387
no,-73.98639,40.764854
no,-73.76111,40.691994
no,-74.07601,40.60595
no,-73.794235,40.72498
no,-73.879265,40.834423
no,-73.90465,40.811787
no,-73.99314,40.59566
no,-73.94694,40.81088
no,-73.7942,40.76301
no,-73.90446,40.745476
no,-73.92021,40.8281
no,-73.77221,40.68161
no,-73.89343,40.851402
no,-74.09109,40.586105
no,-73.90427,40.67716
no,-73.99609,40.750805
no,-73.98921,40.63782
no,-73.75911,40.606087
no,-73.89942,40.588852
no,-73.98603,40.72397
no,-73.80723,40.720524
no,-73.87185,40.86507
no,-73.98651,40.72185
no,-73.967224,40.784473
no,-73.89491,40.820988
no,-73.85634,40.670555
no,-73.861595,40.734768
no,-74.190956,40.55232
no,-73.844284,40.727627
no,-73.965485,40.59783
no,-73.73914,40.724598
no,-73.95514,40.710533
no,-73.78574,40.672382
no,-73.884514,40.63136
no,-73.902695,40.692562
no,-73.78193,40.775112
no,-74.02771,40.604618
no,-73.918465,40.825573
no,-73.917694,40.81608
no,-73.99696,40.698498
no,-73.83481,40.66632
yes,-73.955864,40.803745
no,-73.7938,40.741367
no,-73.91588,40.83639
no,-73.95006,40.714073
no,-74.07603,40.637745
no,-73.77656,40.59561
no,-73.770805,40.692844
no,-73.98537,40.690666
no,-73.77419,40.683235
no,-73.95176,40.594738
no,-73.88604,40.75923
no,-73.89348,40.662487
no,-73.98373,40.58862
no,-73.927376,40.62356
no,-73.97312,40.609493
no,-73.78529,40.722916
no,-73.91061,40.8375
no,-73.761185,40.68111
no,-73.93577,40.79149
no,-74.00935,40.615013
no,-73.86665,40.733376
no,-73.90836,40.87564
no,-74.007034,40.654957
no,-73.931404,40.847427
no,-73.92812,40.630505
no,-73.80031,40.7597
no,-73.89686,40.675735
no,-73.94898,40.768875
no,-73.881485,40.6476
no,-73.93604,40.586117
no,-73.88138,40.764904
no,-73.87898,40.683865
no,-73.98869,40.696198
no,-73.89063,40.658577
no,-73.92835,40.668648
no,-73.95099,40.7241
no,-73.94817,40.703915
no,-73.90117,40.714622
no,-74.01117,40.701782
no,-73.75711,40.76229
no,-73.91988,40.669975
no,-73.86971,40.65136
no,-73.85333,40.66015
no,-73.979065,40.744442
no,-73.93675,40.790154
no,-73.98121,40.575565
no,-73.995224,40.666077
no,-73.92541,40.825115
no,-73.809044,40.71991
no,-73.7284,40.654984
no,-73.99047,40.686726
no,-73.946304,40.740982
no,-73.97875,40.76222
no,-73.93904,40.805058
no,-73.828896,40.695858
no,-73.92247,40.757423
no,-73.852356,40.753407
no,-73.98365,40.71998
no,-73.96525,40.75513
no,-73.788216,40.73136
no,-73.852776,40.697556
no,-73.86542,40.651974
no,-73.83766,40.710537
no,-73.812164,40.587444
no,-73.86769,40.68111
no,-73.730675,40.691948
no,-73.79172,40.755566
no,-73.85344,40.82669
no,-73.9576,40.729877
no,-73.94994,40.645073
no,-73.871284,40.711918
no,-73.911,40.80408
no,-73.73926,40.667313
no,-73.93062,40.81915
no,-73.880684,40.8375
no,-73.94056,40.695614
no,-73.82579,40.84222
no,-73.8829,40.878826
no,-73.88048,40.872116
no,-73.871155,40.681812
no,-73.822525,40.67467
no,-73.89723,40.677208
no,-73.91439,40.84645
no,-74.03297,40.618816
no,-73.837776,40.72545
no,-73.88875,40.835705
no,-73.73974,40.73886
no,-73.923935,40.658646
no,-74.08361,40.59791
no,-73.96075,40.648643
no,-73.925606,40.668495
no,-73.84105,40.828125
no,-73.911415,40.80514
no,-73.8913,40.669136
no,-74.087425,40.61593
no,-73.98741,40.711483
no,-74.00318,40.717884
no,-73.90803,40.644016
no,-73.98086,40.74775
no,-73.80091,40.859547
no,-73.75711,40.76229
no,-73.81354,40.66652
no,-73.83143,40.706036
no,-73.85227,40.882698
no,-73.91619,40.696697
no,-73.9522,40.693523
no,-73.87863,40.679676
no,-73.91025,40.76943
no,-73.94147,40.655945
no,-74.00485,40.718853
no,-73.82212,40.757164
no,-73.867546,40.680428
no,-73.87163,40.713287
no,-73.89432,40.681564
no,-73.886696,40.665848
no,-73.93078,40.69891
no,-73.96753,40.766037
no,-73.954735,40.64477
no,-73.82472,40.755486
no,-73.98695,40.756035
no,-73.86916,40.68662
no,-73.90314,40.87931
no,-73.77041,40.744644
no,-73.97982,40.724476
no,-74.138855,40.55695
no,-73.97794,40.617195
no,-73.96141,40.65217
no,-73.86233,40.876087
no,-73.94497,40.66955
no,-73.93645,40.76518
no,-73.91853,40.71245
no,-73.9603,40.690346
no,-73.72421,40.725983
no,-73.74286,40.68103
no,-73.83152,40.71412
no,-74.15514,40.584656
no,-73.94498,40.622105
no,-73.79147,40.706676
no,-73.91761,40.810352
no,-73.923035,40.69687
no,-74.01613,40.615383
no,-73.73096,40.677746
no,-73.98026,40.688637
no,-73.99806,40.719578
no,-74.00333,40.733543
no,-73.99153,40.71904
no,-73.96642,40.695965
no,-73.77716,40.708767
no,-73.74209,40.722782
no,-73.91766,40.63825
no,-73.759224,40.765987
no,-73.78629,40.74003
no,-73.89332,40.66965
no,-73.938736,40.72218
no,-73.94995,40.71759
no,-73.82617,40.715553
no,-73.94809,40.77461
no,-73.82418,40.686234
no,-73.901184,40.838196
no,-73.797325,40.70927
no,-73.90716,40.81584
no,-73.755585,40.665733
no,-73.90355,40.69285
no,-73.76383,40.680775
no,-74.07585,40.635933
no,-73.97502,40.73635
no,-73.99467,40.76073
no,-73.7564,40.74947
no,-73.927704,40.653984
no,-73.91071,40.609222
no,-73.99404,40.72032
no,-73.96808,40.578312
no,-73.83021,40.84287
no,-73.95938,40.641468
no,-73.8663,40.68319
yes,-73.970375,40.794052
no,-73.80198,40.694675
no,-73.81909,40.72975
no,-73.9796,40.64353
no,-73.85913,40.825935
no,-73.91008,40.85447
no,-73.91815,40.656765
no,-73.95191,40.692062
no,-73.916504,40.81888
no,-73.87359,40.71825
no,-73.76594,40.748524
no,-73.98955,40.772865
no,-73.92818,40.658478
no,-73.88873,40.768913
no,-73.8101,40.587723
no,-73.87914,40.679535
no,-73.887825,40.7672
no,-73.83459,40.58056
no,-73.95088,40.70951
no,-73.80971,40.786785
no,-73.789856,40.693005
no,-73.89101,40.639668
no,-73.90417,40.84197
no,-73.967026,40.749172
no,-74.07699,40.637794
no,-73.925934,40.827812
no,-73.83875,40.881264
no,-73.987144,40.72247
no,-73.72469,40.724495
no,-73.811745,40.706795
no,-73.99072,40.573708
no,-73.79281,40.68484
no,-73.77772,40.722095
no,-73.85165,40.671932
no,-73.90286,40.699936
no,-74.00533,40.718273
no,-73.81347,40.678757
no,-73.796776,40.700512
no,-73.891396,40.83576
no,-73.97502,40.64076
no,-73.87608,40.770332
no,-73.87034,40.73204
no,-73.939186,40.759174
no,-73.99744,40.751816
yes,-73.99235,40.725254
no,-73.91475,40.84434
no,-73.76381,40.673767
no,-73.841965,40.88845
no,-73.91047,40.805557
no,-73.98437,40.76318
no,-73.858185,40.692574
no,-73.91239,40.77731
no,-73.954124,40.77039
no,-73.947975,40.65273
no,-73.9852,40.763542
no,-73.928604,40.66597
no,-73.99387,40.633347
no,-73.95216,40.608917
no,-73.90674,40.72773
no,-73.86139,40.826797
no,-73.9546,40.61617
no,-73.93702,40.758236
no,-73.87683,40.871117
no,-73.937706,40.745235
no,-73.89733,40.74216
no,-73.9075,40.770573
no,-73.81646,40.74192
no,-73.92593,40.646557
no,-73.819855,40.890076
no,-73.77572,40.743275
no,-73.85053,40.73928
no,-74.00801,40.731064
no,-73.98807,40.60398
no,-73.886826,40.837063
no,-73.85887,40.73594
no,-73.937386,40.748924
no,-73.966545,40.681557
no,-73.86284,40.669456
no,-73.876816,40.7248
no,-73.91533,40.639637
no,-73.80416,40.716034
no,-73.97737,40.745403
no,-73.84709,40.688652
no,-73.94451,40.740532
no,-73.97257,40.601795
no,-73.73102,40.72159
no,-73.94671,40.797447
no,-74.01476,40.63396
no,-73.87818,40.752472
no,-73.76975,40.683777
no,-73.87818,40.842625
no,-74.15261,40.61118
no,-73.85304,40.715515
no,-73.76736,40.65616
no,-74.00341,40.70808
no,-73.70955,40.748314
no,-73.89856,40.667282
no,-73.97916,40.75937
no,-73.887924,40.843826
no,-73.84652,40.876995
no,-73.958015,40.639763
no,-73.91229,40.759064
no,-73.88138,40.837894
no,-73.92493,40.644753
no,-73.9396,40.66747
no,-73.72826,40.711227
no,-73.85515,40.750225
no,-74.13181,40.613117
no,-73.991936,40.642204
no,-73.93516,40.595375
no,-73.857635,40.678505
no,-73.84392,40.828407
no,-73.84047,40.880623
no,-73.98917,40.71671
no,-74.0014,40.67578
no,-73.96002,40.64485
no,-73.90529,40.70284
no,-73.935776,40.65349
no,-73.89525,40.74016
no,-74.01945,40.64332
no,-73.81853,40.87356
no,-73.99092,40.72218
no,-73.93957,40.656063
no,-73.94301,40.643604
no,-73.823875,40.667244
no,-73.809654,40.77464
no,-73.7924,40.769543
no,-73.853485,40.72201
no,-73.779686,40.708595
no,-73.89535,40.725918
no,-73.91307,40.820133
no,-73.970276,40.641285
no,-73.79147,40.593124
no,-74.003914,40.651264
no,-73.88224,40.737694
no,-73.75506,40.693676
no,-73.99071,40.689144
no,-73.911255,40.744537
no,-74.21331,40.555206
no,-73.91861,40.632095
no,-73.9522,40.693523
no,-74.00996,40.65218
no,-73.92856,40.809048
no,-73.915115,40.87043
no,-73.922,40.65461
no,-73.93062,40.81915
no,-73.82226,40.66496
no,-73.96488,40.677765
no,-73.86265,40.82817
no,-73.961464,40.70166
no,-73.736534,40.664043
no,-73.90588,40.65822
no,-73.94249,40.598198
no,-73.99479,40.740208
no,-73.998146,40.606415
no,-73.85851,40.71164
no,-73.812775,40.764122
no,-73.89889,40.884575
no,-73.911446,40.633858
no,-73.824066,40.693264
no,-73.98086,40.789253
no,-73.85373,40.71091
no,-73.87462,40.824158
no,-73.79391,40.712368
no,-73.8699,40.835873
no,-73.87145,40.847965
no,-73.86334,40.871376
no,-73.80114,40.590893
no,-73.872955,40.697216
no,-73.792725,40.7555
no,-73.870834,40.744556
no,-73.99777,40.716812
no,-74.09283,40.60181
no,-73.795944,40.676598
no,-74.00676,40.65207
no,-73.929276,40.83968
no,-73.87766,40.82615
no,-73.979706,40.608078
no,-73.77801,40.71405
no,-73.99686,40.757732
no,-73.90262,40.81529
no,-73.85582,40.842197
no,-73.96236,40.698544
no,-73.84657,40.857365
no,-73.88199,40.828354
no,-73.753975,40.724754
no,-73.96478,40.683037
no,-73.94424,40.752106
no,-73.90163,40.67553
no,-73.912834,40.742485
no,-73.88036,40.84009
no,-73.96809,40.68945
no,-73.917854,40.837154
no,-73.87589,40.713085
no,-73.93719,40.8076
no,-73.98113,40.733242
no,-73.9169,40.61957
no,-73.83612,40.711823
no,-73.86692,40.89608
no,-73.91981,40.759346
no,-73.84552,40.57698
no,-73.90274,40.738495
no,-73.93113,40.668797
no,-73.85199,40.89092
no,-73.9951,40.66327
no,-73.84109,40.690357
no,-73.92509,40.732555
no,-73.92044,40.84494
no,-73.9792,40.77178
no,-73.83147,40.714554
no,-73.904564,40.876503
no,-73.95499,40.68871
no,-74.10106,40.57917
no,-73.75202,40.657974
no,-73.87767,40.73675
no,-73.77721,40.708935
no,-73.74467,40.66552
no,-73.82237,40.826797
no,-73.9378,40.696686
no,-73.85656,40.87303
no,-73.83877,40.84301
no,-73.80413,40.794506
no,-73.87954,40.73602
no,-74.01326,40.705868
no,-73.95987,40.655632
no,-73.94497,40.66955
no,-73.77772,40.722095
no,-73.92157,40.58369
no,-73.938324,40.804745
no,-73.96793,40.63174
no,-73.85634,40.670555
no,-73.95833,40.764614
no,-73.88193,40.82304
no,-73.77949,40.678364
no,-73.836754,40.827423
no,-73.907555,40.862812
no,-73.938835,40.802444
no,-73.94147,40.6772
no,-73.918846,40.61222
no,-73.87046,40.753605
no,-73.73926,40.667313
no,-73.83575,40.58254
no,-73.81743,40.704494
no,-73.91959,40.661995
no,-73.969406,40.64138
no,-73.852806,40.66425
no,-74.13504,40.640274
no,-73.787285,40.763786
no,-73.80516,40.86569
no,-74.09004,40.63277
no,-73.94007,40.789623
no,-73.88818,40.632435
no,-73.927055,40.74413
no,-73.96115,40.707523
no,-73.844925,40.832752
no,-73.95193,40.70149
no,-73.86665,40.74962
no,-73.901184,40.838196
no,-73.85859,40.756104
no,-73.82394,40.787544
yes,-73.94665,40.83806
no,-73.92644,40.83142
no,-73.990364,40.728928
no,-73.93515,40.831978
no,-73.99601,40.763996
no,-73.85217,40.69366
no,-73.94371,40.815304
no,-73.96188,40.637928
no,-73.9862,40.757103
no,-73.919785,40.76615
no,-73.89058,40.74734
no,-73.894165,40.75839
no,-73.776215,40.720535
no,-73.79167,40.74072
no,-74.10553,40.6347
no,-73.90079,40.856045
no,-73.86356,40.837864
no,-73.90359,40.817574
no,-73.87329,40.83801
no,-73.831406,40.71769
no,-73.90333,40.862732
no,-73.91356,40.821167
no,-73.82571,40.751
no,-74.07359,40.615585
no,-73.93728,40.829155
no,-73.95833,40.764614
no,-73.9603,40.690346
no,-73.93909,40.821636
no,-73.92517,40.67295
no,-74.1458,40.55381
no,-73.89247,40.65958
no,-73.862724,40.83302
no,-73.7298,40.678993
no,-73.88714,40.90207
no,-73.926926,40.740173
no,-73.86576,40.673676
no,-73.78225,40.789497
no,-73.8173,40.759773
no,-73.88739,40.65997
no,-73.976524,40.672947
no,-73.965645,40.709713
no,-73.98063,40.711533
no,-73.87428,40.659744
no,-73.84989,40.89564
no,-73.96544,40.771782
no,-73.95277,40.805027
no,-73.85066,40.87234
no,-73.9519,40.585934
no,-73.948875,40.662464
no,-73.99179,40.764683
no,-73.902336,40.824665
no,-73.925995,40.638824
no,-73.98348,40.607662
no,-74.193016,40.534325
no,-73.799866,40.75603
no,-74.000534,40.71843
no,-73.93652,40.627632
no,-73.73385,40.67546
no,-73.84565,40.740017
no,-73.90536,40.74789
no,-73.985435,40.668736
no,-73.78671,40.757946
no,-73.91988,40.67011
no,-73.955505,40.768486
no,-73.914116,40.67845
no,-73.991356,40.750015
no,-73.8956,40.623672
no,-73.98568,40.717926
no,-73.872116,40.67798
no,-73.92013,40.63699
no,-73.77843,40.67903
no,-73.93291,40.67948
no,-73.87058,40.87647
no,-73.828636,40.770706
no,-73.92862,40.635185
no,-74.001526,40.625984
no,-73.79038,40.7201
no,-73.9266,40.677277
no,-73.82637,40.751858
no,-73.98906,40.73072
no,-74.09113,40.608776
no,-73.94912,40.58198
no,-73.81532,40.886127
no,-73.95138,40.791046
no,-73.88003,40.8233
no,-73.93809,40.651375
no,-73.932045,40.857838
no,-73.91932,40.675987
no,-73.73047,40.690407
no,-73.93107,40.828114
no,-73.96473,40.62237
no,-73.854454,40.876183
no,-73.74109,40.737457
no,-73.97077,40.697838
no,-73.81724,40.585686
no,-73.910194,40.72935
no,-73.87776,40.658253
no,-73.9688,40.747513
no,-73.92591,40.77226
no,-73.80718,40.728268
no,-73.746796,40.714367
no,-73.763,40.595985
no,-73.986084,40.726555
no,-74.21787,40.527847
no,-73.793915,40.686302
no,-73.955086,40.820095
no,-73.974236,40.681503
no,-73.822815,40.82449
no,-73.92763,40.764248
no,-74.13405,40.632793
no,-73.75647,40.671684
no,-73.74574,40.695114
no,-73.87289,40.75688
no,-73.94416,40.629505
no,-73.78266,40.667076
no,-73.95023,40.634026
yes,-73.89248,40.752945
no,-73.93964,40.830154
no,-73.92057,40.73491
no,-74.02064,40.642174
no,-73.93166,40.58754
no,-73.84422,40.684776
no,-73.92429,40.690765
no,-73.78443,40.788788
no,-73.81498,40.75552
no,-74.11563,40.56464
no,-73.933945,40.742874
no,-73.84899,40.738415
no,-73.93765,40.788906
no,-73.7772,40.758255
no,-73.989174,40.747894
no,-73.97261,40.588116
no,-73.97533,40.679333
no,-73.89535,40.725918
no,-73.84696,40.707966
no,-73.9724,40.693237
no,-73.86971,40.725147
no,-73.91217,40.701923
no,-74.103516,40.616413
no,-73.88952,40.840527
no,-73.841965,40.88845
no,-73.93524,40.83335
no,-73.98958,40.619736
no,-74.00313,40.744034
no,-73.841125,40.896206
no,-73.79311,40.736362
no,-73.9113,40.639366
no,-73.864586,40.73093
no,-73.78476,40.780327
no,-73.93029,40.62338
no,-73.93758,40.598717
no,-73.83911,40.76555
no,-73.88377,40.812534
no,-73.849106,40.661316
no,-73.9312,40.6592
no,-73.91762,40.666046
no,-73.92822,40.816532
no,-74.00104,40.67641
no,-73.816795,40.70313
no,-73.73666,40.69795
no,-74.162285,40.60809
no,-73.921326,40.739525
no,-73.89986,40.740093
no,-73.98141,40.687943
no,-73.7342,40.73098
no,-73.93864,40.738403
no,-73.8997,40.844173
no,-73.828285,40.833126
no,-73.978386,40.74133
no,-73.89705,40.846825
no,-73.73197,40.657497
no,-73.91789,40.71029
no,-73.9091,40.676243
no,-73.9599,40.581116
no,-73.90163,40.67553
no,-73.97048,40.62418
no,-74.01138,40.72428
no,-73.94049,40.722576
no,-73.89343,40.851402
no,-73.76676,40.66743
no,-73.83748,40.743767
no,-73.97321,40.582726
no,-73.91241,40.756233
no,-73.826454,40.67732
no,-73.86332,40.675323
no,-73.98555,40.698143
no,-73.816086,40.69049
no,-73.78349,40.592678
no,-73.8614,40.760494
no,-74.07416,40.610016
no,-73.909134,40.806164
no,-73.816284,40.669712
no,-73.93104,40.669735
no,-73.8508,40.73862
no,-74.15884,40.611736
no,-73.910515,40.76398
no,-73.75863,40.602295
no,-73.7675,40.698444
no,-73.837776,40.72545
no,-73.804634,40.769485
no,-73.952866,40.806705
no,-73.89738,40.770126
no,-73.82195,40.826424
no,-73.9712,40.641182
no,-74.11189,40.57761
no,-73.98356,40.73426
no,-73.94462,40.73207
no,-73.867256,40.840343
no,-73.866486,40.73821
no,-73.971405,40.648254
no,-73.85548,40.848454
no,-73.83283,40.75372
no,-73.75879,40.72752
no,-73.79012,40.73986
no,-73.95571,40.761272
no,-73.99832,40.760822
no,-73.89624,40.817574
no,-73.75691,40.762093
no,-73.8701,40.73652
no,-73.71223,40.742584
no,-73.927536,40.677338
no,-73.81515,40.718227
no,-73.894196,40.657555
no,-73.971565,40.76284
no,-73.75027,40.68561
no,-73.81987,40.604317
no,-74.008156,40.653873
no,-74.00121,40.606384
no,-73.98669,40.73398
no,-74.15123,40.631752
no,-74.016495,40.625774
no,-73.89797,40.65753
no,-73.90231,40.65053
no,-73.93153,40.635006
no,-74.01479,40.620125
no,-73.89589,40.86226
no,-73.95158,40.728695
no,-73.94476,40.71976
no,-73.900055,40.67689
no,-73.91729,40.829655
no,-73.88806,40.829502
no,-74.14349,40.603966
no,-73.828896,40.695858
no,-73.85258,40.694782
no,-73.914085,40.833286
no,-73.90721,40.860218
no,-73.768394,40.73775
